-0.4069,0.65071,0.25513,0.050069,0.8384,-0.032518,0.11357,-0.12583,normal
-0.2461,0.31103,-0.37695,-0.011752,0.79503,-0.0318,0.071104,0.08662,normal
-0.361,-0.87231,-0.03206,0.021943,0.81295,-0.031537,0.051318,-0.083453,normal
-0.12007,1.3439,0.006767,0.014775,0.90839,-0.02329,0.13786,0.030278,normal
-0.58502,-1.5523,-0.31016,-0.029376,0.79302,0.00099371,0.012819,-0.0097822,normal
-0.19995,1.6188,0.27769,0.031275,0.94017,6.96E-05,0.15505,-0.056779,normal
-0.23841,-1.4093,-0.68951,-0.049429,0.77821,0.0027585,-0.013171,0.067734,normal
-0.51257,1.136,0.37249,0.050017,0.95799,0.0035158,0.13973,-0.11497,normal
-0.26122,-0.43853,-0.44805,-0.016164,0.88894,0.0039265,0.094453,0.08791,normal
-0.32448,-0.051032,0.28768,0.065509,0.94469,0.0090156,0.15084,-0.11957,normal
-0.36229,0.59234,-0.34158,0.033241,0.90109,0.011287,0.11324,0.096355,normal
-0.36616,-1,-0.17014,0.055945,0.87206,0.015484,0.072369,-0.05196,normal
-0.27903,1.5378,0.063742,0.079164,0.95039,0.01517,0.15283,0.0046745,normal
-0.27284,-1.5359,-0.45495,0.014569,0.83996,0.015606,0.038217,0.043469,normal
-0.34093,1.562,0.34201,0.079081,0.99196,0.016178,0.18662,-0.086544,normal
-0.2518,-1.2035,-0.33658,-0.022613,0.87926,0.013508,0.090954,0.13106,normal
-0.50375,1.052,0.38301,0.05689,0.9739,0.015844,0.18855,-0.13524,normal
-0.081381,-0.27545,-0.36201,-0.037309,0.86945,0.012898,0.10157,0.15983,normal
-0.38958,-0.39763,0.15492,0.027357,0.90874,0.014368,0.13686,-0.10051,normal
-0.41945,0.92386,-0.081551,0.0084675,0.9423,0.010838,0.18083,0.095406,normal
-0.244,-1.2617,-0.10367,-0.0057721,0.8873,0.01157,0.12471,0.0075707,normal
-0.34617,1.6353,0.19971,0.041616,0.95739,0.011506,0.19218,-0.02419,normal
-0.17153,-1.7073,-0.35236,-0.026447,0.82531,0.011255,0.057727,0.067685,normal
-0.4139,1.416,0.37334,0.068534,0.97051,0.0086498,0.19511,-0.11271,normal
-0.31645,-0.97104,-0.44356,-0.037559,0.89604,0.011499,0.14083,0.13147,normal
-0.24712,0.53106,0.32528,0.035379,0.95608,-0.0052698,0.20311,-0.1304,normal
-0.40986,0.17111,-0.25639,-0.039145,0.90839,-0.026114,0.17327,0.12225,normal
-0.15093,-0.5088,0.10811,-0.008322,0.90511,-0.016988,0.18125,-0.09292,normal
-0.36317,1.2267,0.03006,-0.023737,0.90823,-0.023451,0.20251,0.054007,normal
-0.2631,-1.3844,-0.19474,-0.057085,0.81338,-0.019934,0.12481,0.0020216,normal
-0.11599,1.6435,0.29126,0.010921,0.93383,-0.026281,0.2539,-0.039207,normal
-0.32663,-1.6278,-0.32042,-0.060033,0.84017,-0.025466,0.18687,0.086961,normal
-0.22595,1.162,0.38724,0.02536,0.91923,-0.02483,0.27849,-0.11412,normal
-0.39012,-0.64652,-0.39448,-0.070226,0.76767,-0.02397,0.13712,0.12678,normal
-0.25482,-0.044982,0.28036,0.010632,0.8551,-0.02356,0.20988,-0.12091,normal
-0.33388,0.53511,-0.14729,-0.041477,0.8316,-0.024201,0.2026,0.10857,normal
-0.32464,-0.64593,0.075575,-0.035529,0.81438,-0.021185,0.1776,-0.070919,normal
-0.34254,1.3822,0.13577,-0.031245,0.89021,-0.022597,0.25456,0.025556,normal
-0.3491,-1.654,-0.21906,-0.076822,0.78252,-0.020531,0.13089,0.015286,normal
-0.28686,1.5972,0.39722,0.0060781,0.92677,-0.018952,0.2633,-0.067512,normal
-0.32552,-1.2427,-0.3365,-0.091627,0.78886,-0.020774,0.12185,0.10575,normal
-0.25078,0.99438,0.45942,0.005378,0.93216,-0.019228,0.24457,-0.12084,normal
-0.40873,-0.30021,-0.23371,-0.075872,0.88865,-0.020229,0.22042,0.1572,normal
-0.14922,-0.040891,0.30889,-0.0058749,0.91576,-0.019279,0.23867,-0.10477,normal
-0.42697,0.86121,-0.041246,-0.036217,0.9021,-0.020325,0.22678,0.073283,normal
-0.30371,-1.1391,-0.0078863,-0.029209,0.86419,-0.018021,0.19056,-0.031881,normal
-0.3609,1.6356,0.24147,0.012218,0.90393,-0.0052954,0.23916,-0.010147,normal
-0.37687,-1.562,-0.26656,-0.039357,0.78143,-0.0085427,0.12626,0.057293,normal
-0.26123,1.35,0.39876,0.050711,0.90875,-0.0081897,0.23931,-0.078634,normal
-0.42789,-0.91636,-0.33504,-0.032857,0.78685,-0.0081641,0.10929,0.10222,normal
-0.31652,0.87732,0.38839,0.062362,0.88573,-0.0023306,0.1867,-0.12439,normal
-0.31516,-0.04118,-0.28315,-0.00099347,0.87511,-0.00093154,0.17443,0.12955,normal
-0.32046,-0.46888,0.13698,0.04003,0.88097,0.0051651,0.17496,-0.10913,normal
-0.35992,1.1575,0.01587,0.034962,0.89775,0.0049405,0.19128,0.070727,normal
-0.30485,-1.4042,-0.1115,0.023157,0.83708,0.0044656,0.12424,-0.016183,normal
-0.32452,1.6634,0.27443,0.066331,0.90133,0.0022772,0.17916,-0.028595,normal
-0.37681,-1.5697,-0.33947,-0.0092597,0.81592,-0.00081602,0.087987,0.072601,normal
-0.36255,1.3418,0.41763,0.075767,0.89688,-0.003383,0.1545,-0.091095,normal
-0.49297,-0.72806,-0.3887,-0.01145,0.82219,-0.0064891,0.09394,0.12992,normal
-0.31876,0.37328,0.31357,0.074932,0.86992,-0.004705,0.14523,-0.12054,normal
-0.32006,0.38055,-0.2217,0.023703,0.84748,-0.0057511,0.13499,0.10261,normal
-0.44647,-0.88337,0.057799,0.051713,0.83703,-0.0061105,0.12496,-0.088686,normal
-0.29083,1.2735,0.060973,0.057917,0.87213,-0.0090433,0.16713,0.046925,normal
-0.39052,-1.4205,-0.24889,0.030382,0.8044,-0.0067137,0.12892,0.018547,normal
-0.44805,1.7566,0.27996,0.095684,0.87576,-0.0059115,0.22167,-0.063812,normal
-0.34662,-1.2911,-0.45025,0.0085574,0.78403,-0.0063287,0.15142,0.099276,normal
-0.44637,1.1291,0.35038,0.091901,0.85423,-0.0062516,0.22848,-0.11665,normal
-0.27294,-0.43882,-0.39556,0.0056735,0.78533,0.027286,0.16669,0.12975,normal
-0.40729,-0.042227,0.20203,0.054051,0.81035,0.02676,0.17783,-0.1046,normal
-0.38573,0.98831,-0.13738,0.0096107,0.79898,0.024475,0.16326,0.054957,normal
-0.45291,-0.57851,-0.01636,0.0066305,0.76492,0.026933,0.12533,-0.074448,normal
-0.3411,1.7071,0.11955,0.011936,0.81448,0.026959,0.1701,0.01071,normal
-0.39142,-1.5208,-0.31892,-0.04422,0.73727,0.030501,0.088488,0.026944,normal
-0.34285,1.5978,0.33635,0.035367,0.81449,0.03149,0.15291,-0.071819,normal
-0.3409,-1.1551,-0.43665,-0.043417,0.72533,0.031907,0.067032,0.11668,normal
-0.32966,0.81799,0.34223,0.040685,0.78273,0.037188,0.1232,-0.12346,normal
-0.33988,-0.12959,-0.33809,-0.034033,0.73002,0.037676,0.08064,0.14192,normal
-0.38529,-0.32445,0.16915,0.017158,0.74001,0.040147,0.09751,-0.10597,normal
-0.3135,1.019,-0.0573,0.0031557,0.7486,0.040506,0.1155,0.070581,normal
-0.32767,-1.1415,-0.13439,-0.0025928,0.69667,0.041873,0.067161,-0.034047,normal
-0.33613,1.7443,0.23918,0.050069,0.75925,0.042547,0.13255,-0.027792,normal
-0.36312,-0.80492,-0.23165,-0.012317,0.68147,0.039743,0.080935,-0.0063993,normal
-0.36328,1.6052,0.37367,0.054282,0.7409,0.043227,0.1675,-0.078415,normal
-0.3461,-0.20206,-0.26602,-0.015008,0.67097,0.040538,0.13243,0.014921,normal
-0.40966,0.98969,0.34483,0.049323,0.7055,0.043003,0.18724,-0.12011,normal
-0.34339,0.5993,-0.13417,-0.015484,0.66533,0.040667,0.15798,0.060262,normal
-0.38416,0.075135,0.15613,0.008172,0.65353,0.044049,0.15347,-0.11234,normal
-0.31608,1.3802,0.10832,-0.0010384,0.67459,0.03921,0.18622,0.044564,normal
-0.25027,-0.57486,-0.065934,-0.038497,0.61595,0.041071,0.14953,-0.032562,normal
-0.44636,1.6917,0.32203,0.005301,0.67802,0.034814,0.21509,-0.049161,normal
-0.27932,-0.43521,-0.27325,-0.058369,0.60212,0.024565,0.14643,-0.04478,normal
-0.44203,1.4859,0.43156,-0.0010962,0.66208,0.028262,0.20045,-0.083818,normal
-0.33313,0.1703,-0.27042,-0.059435,0.60384,0.024745,0.14797,-0.0063506,normal
-0.32873,0.66145,0.34407,-0.004783,0.62518,0.02443,0.17111,-0.11757,normal
-0.46145,1.2366,-0.16505,-0.014931,0.6249,0.021523,0.16789,0.013631,normal
-0.34706,0.3503,0.015889,0.012552,0.60367,0.022627,0.15127,-0.12987,normal
-0.36671,1.6924,0.11519,0.036054,0.63285,0.020182,0.17455,0.012049,normal
-0.44484,0.19191,-0.28854,0.022958,0.57756,0.021299,0.12344,-0.1176,normal
-0.40214,1.7805,0.36123,0.067815,0.62524,0.020702,0.17516,-0.019542,normal
-0.32409,0.24466,-0.43918,0.022752,0.56341,0.018064,0.12845,-0.072525,normal
-0.47694,1.4193,0.40323,0.067699,0.60093,0.020695,0.17888,-0.074107,normal
-0.37497,0.80258,-0.37075,0.019425,0.56281,0.019174,0.14876,-0.019371,normal
-0.46657,0.89233,0.21555,0.050659,0.57024,0.023301,0.15624,-0.11183,normal
-0.35599,1.3995,-0.1183,0.040383,0.57268,0.02144,0.15533,-0.00075289,normal
-0.35433,0.49355,-0.10045,0.039227,0.53996,0.019816,0.12233,-0.11251,normal
-0.4522,1.8433,0.18586,0.055252,0.57893,0.015472,0.15577,-0.019079,normal
-0.35996,0.05802,-0.37258,0.017408,0.5212,0.013463,0.10808,-0.10412,normal
-0.453,1.731,0.37759,0.065085,0.57713,0.016075,0.16376,-0.041373,normal
-0.38635,0.22896,-0.32605,0.011191,0.51577,0.017846,0.10505,-0.051546,normal
-0.49252,1.1024,0.36811,0.0554,0.5534,0.016088,0.13188,-0.071503,normal
-0.38245,0.84191,-0.3386,0.011499,0.53471,0.016871,0.10853,-0.028741,normal
-0.38487,0.45027,0.11016,0.028526,0.53482,-0.00079677,0.11606,-0.095525,normal
-0.41113,1.4702,-0.027647,0.021448,0.55567,-0.018041,0.13974,-0.014382,normal
-0.44167,0.18016,-0.17821,0.0011197,0.52002,-0.010667,0.10025,-0.10066,normal
-0.42893,1.7926,0.26575,0.02218,0.57026,-0.014915,0.13713,-0.025578,normal
-0.42124,0.13542,-0.40296,-0.030828,0.51669,-0.015884,0.092431,-0.069726,normal
-0.37889,1.7053,0.40934,0.014987,0.57049,-0.020152,0.15341,-0.073255,normal
-0.40926,0.42894,-0.40836,-0.033827,0.52807,-0.02313,0.12116,-0.03485,normal
-0.47037,1.1906,0.3336,0.016393,0.55807,-0.022173,0.15312,-0.10253,normal
-0.39533,1.0087,-0.19677,-0.019177,0.54767,-0.025652,0.144,0.007595,normal
-0.47163,0.070627,0.090633,-0.013505,0.53315,-0.025055,0.13006,-0.12152,normal
-0.33908,1.6193,0.10423,-0.018823,0.56171,-0.024009,0.1537,0.00039099,normal
-0.4703,0.23454,-0.23331,-0.034617,0.51699,-0.024105,0.11589,-0.093529,normal
-0.45729,1.8001,0.3649,0.014055,0.56973,-0.025331,0.17291,-0.03855,normal
-0.39509,0.12528,-0.41539,-0.013358,0.51718,-0.027198,0.12829,-0.044245,normal
-0.51333,1.5466,0.43145,0.047358,0.5695,-0.025036,0.17209,-0.085157,normal
-0.3692,0.56784,-0.37365,0.0027447,0.5371,-0.023662,0.13713,-0.0099526,normal
-0.48028,0.89065,0.26903,0.03746,0.55532,-0.018978,0.15865,-0.11315,normal
-0.47796,1.2788,-0.13645,0.021943,0.55704,-0.016199,0.16043,-0.0036734,normal
-0.42915,0.25821,-0.044664,0.022861,0.53755,-0.013882,0.13921,-0.10674,normal
-0.5121,1.6626,0.14634,0.03976,0.57977,-0.012136,0.1736,-0.013822,normal
-0.3469,-0.0073557,-0.36684,0.0070159,0.53537,-0.014171,0.12615,-0.07401,normal
-0.52149,1.8471,0.33645,0.046202,0.59388,0.0085728,0.17471,-0.051862,normal
-0.432,0.17385,-0.49807,-0.0039994,0.54543,0.015484,0.12418,-0.053858,normal
-0.45343,1.1356,0.34424,0.045386,0.58799,0.010511,0.16504,-0.081311,normal
-0.43816,0.68533,-0.38049,0.0074334,0.56405,0.0095418,0.15469,-0.021318,normal
-0.45387,0.64681,0.12455,0.036959,0.57643,0.0088744,0.1767,-0.1067,normal
-0.42246,1.4257,-0.13942,0.036413,0.59422,0.012282,0.18821,-0.00674,normal
-0.41278,0.22958,-0.22466,0.025597,0.56648,0.011833,0.15767,-0.12456,normal
-0.48836,1.783,0.18076,0.037319,0.61553,0.010793,0.20085,-0.0026756,normal
-0.44412,-0.10476,-0.45124,-0.00028053,0.5714,0.010934,0.15326,-0.067195,normal
-0.49228,1.6944,0.36182,0.039278,0.63163,0.0077449,0.20203,-0.057168,normal
-0.36774,0.38683,-0.52522,0.0060011,0.59321,0.0052036,0.16753,-0.029885,normal
-0.48247,1.2065,0.27489,0.027717,0.6331,0.0090284,0.20855,-0.10818,normal
-0.41289,0.8826,-0.37078,-0.0084761,0.61954,0.0076679,0.19347,0.0090553,normal
-0.51542,0.176,0.015144,-0.016627,0.61504,0.009837,0.17929,-0.1147,normal
-0.44623,1.5835,-0.027338,-0.031933,0.63994,0.009407,0.19332,-0.0049877,normal
-0.46229,-0.11885,-0.3001,-0.036493,0.59771,0.0095033,0.14771,-0.099832,normal
-0.49566,1.7308,0.27457,-0.0097415,0.64937,0.0094841,0.18378,-0.048066,normal
-0.41073,0.10568,-0.50114,-0.017064,0.5942,0.0058389,0.11444,-0.059553,normal
-0.51305,1.436,0.39992,0.016258,0.64477,0.0082134,0.15065,-0.079535,normal
-0.39832,0.55746,-0.44101,0.010735,0.60582,0.0046709,0.10928,-0.0077379,normal
-0.48386,0.94195,0.27929,0.045361,0.62836,0.0066411,0.12292,-0.10149,normal
-0.48987,1.069,-0.21327,0.043344,0.6237,0.0037019,0.11721,-0.010999,normal
-0.44701,0.063826,-0.029991,0.036715,0.60602,-0.024298,0.11072,-0.10412,normal
-0.45366,1.5812,0.11747,0.027184,0.64213,-0.022591,0.14489,-0.0119,normal
-0.51691,-0.11735,-0.31274,0.0025584,0.59519,-0.022706,0.091949,-0.08652,normal
-0.43674,1.7207,0.36706,0.033536,0.64641,-0.026576,0.1383,-0.031784,normal
-0.49087,-0.096981,-0.47735,0.014531,0.58898,-0.028302,0.10379,-0.059188,normal
-0.46372,1.1736,0.38375,0.04687,0.62634,-0.028726,0.1607,-0.077198,normal
-0.51999,0.5767,-0.31738,0.023285,0.59214,-0.027551,0.12859,-0.021805,normal
-0.45847,0.56171,0.23195,0.051488,0.59551,-0.02637,0.12897,-0.11098,normal
-0.5164,1.3487,-0.13569,0.057943,0.59807,-0.028341,0.13499,0.0053803,normal
-0.51419,-0.081793,-0.11662,0.061302,0.55929,-0.029932,0.11404,-0.11205,normal
-0.46751,1.644,0.18386,0.072337,0.59266,-0.030195,0.15239,-0.014285,normal
-0.53578,-0.081292,-0.41385,0.035476,0.53144,-0.033295,0.094659,-0.06924,normal
-0.48254,1.7265,0.37533,0.056292,0.58095,-0.030388,0.14393,-0.055659,normal
-0.49363,0.15832,-0.49798,0.018519,0.52759,-0.032024,0.097234,-0.01392,normal
-0.54621,1.1149,0.32697,0.035347,0.5679,-0.031819,0.13135,-0.10825,normal
-0.44302,0.75716,-0.19583,-0.0091827,0.53023,-0.033333,0.091114,0.023609,normal
-0.57558,0.32038,0.19261,0.011647,0.52458,-0.03402,0.091275,-0.10222,normal
-0.4676,1.4136,-0.035349,0.018256,0.55941,-0.035913,0.13795,-0.004939,normal
-0.52057,-0.23587,-0.27012,0.01595,0.51762,-0.033564,0.11304,-0.10061,normal
-0.53851,1.7767,0.29959,0.047037,0.5576,-0.035066,0.1531,-0.027379,normal
-0.47401,-0.2003,-0.28244,0.027987,0.47598,-0.021365,0.079754,-0.04388,normal
-0.55451,1.4562,0.41809,0.069421,0.52508,-0.012836,0.12977,-0.061744,normal
-0.50217,0.43292,-0.50155,0.054353,0.47606,-0.018843,0.099026,-0.029058,normal
-0.49969,0.92681,0.26409,0.080153,0.49594,-0.015801,0.13656,-0.094113,normal
-0.56947,0.94948,-0.31049,0.04626,0.47892,-0.016013,0.13978,-0.0058395,normal
-0.45606,0.16192,-0.047458,0.037544,0.4594,-0.01566,0.1436,-0.10767,normal
-0.57367,1.6301,0.028988,0.036972,0.48522,-0.017072,0.18248,-0.010439,normal
-0.49074,-0.08239,-0.38012,0.023748,0.43437,-0.016436,0.14947,-0.10051,normal
-0.51643,1.7127,0.3,0.039426,0.48209,-0.017797,0.20781,-0.032173,normal
-0.5508,0.015237,-0.5648,-0.00082648,0.42231,-0.017149,0.16206,-0.057095,normal
-0.48096,1.3502,0.36899,0.0047871,0.46161,-0.013792,0.20358,-0.078123,normal
-0.54084,0.51556,-0.40014,-0.028984,0.42571,-0.011828,0.17057,-0.016426,normal
-0.53258,0.75123,0.25425,-0.0034984,0.43849,-0.010327,0.17159,-0.12682,normal
-0.47421,1.212,-0.19028,-0.0091441,0.43954,-0.0083309,0.14966,0.019107,normal
-0.59156,-0.014484,-0.09323,-0.017725,0.41068,-0.012496,0.11286,-0.11178,normal
-0.46428,1.592,0.16608,-0.01567,0.45046,-0.0055457,0.13924,-0.017546,normal
-0.55514,-0.21346,-0.38765,-0.0456,0.39361,-0.0083566,0.078835,-0.079705,normal
-0.5292,1.5529,0.40823,-0.023133,0.45095,-0.0081833,0.1186,-0.050402,normal
-0.48245,-0.31027,-0.44551,-0.055087,0.39251,-0.012072,0.048698,-0.0055475,normal
-0.58244,0.98491,0.40314,-0.013325,0.43382,-0.013215,0.087582,-0.093286,normal
-0.48142,0.38455,-0.31748,-0.035632,0.40509,-0.018272,0.072947,0.015067,normal
-0.53165,0.12601,0.18693,-0.022671,0.40639,0.0095482,0.087267,-0.095476,normal
-0.56351,1.3011,-0.0040768,-0.0277,0.42436,0.021408,0.10924,-0.0045009,normal
-0.46701,-0.55027,-0.12239,-0.03605,0.38491,0.013893,0.081982,-0.075056,normal
-0.59457,1.5861,0.30051,-0.017699,0.43987,0.019476,0.13894,-0.02918,normal
-0.48671,-0.61462,-0.36257,-0.048375,0.37768,0.018764,0.090472,-0.040448,normal
